wrinvstg_no,fire_type_nm,buld_srtfrm,buld_strctr,buld_srtrf,buld_strct_dong_cnt,ground_nof,bstory_cnt,totar,bottom_area,buld_sttus_nm,dth_cnt,injpsn_cnt,dth_hnl_dmge_cnt,prprty_dmge_amt,fire_ocrn_yr,season_se_nm,qtr_se,fire_ocrn_ymd,fire_ocrn_tm,fire_ocrn_mnth,fire_ocrn_day,fire_ocrn_hour,fire_ocrn_min,daywk,frstt_nm,ward_nm,lfdau_nm,dsp_reqre_time,fire_supesn_time,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,gis_x_axis,gis_y_axis,longitude,la,spt_frstt_dist,spt_safe_cnter_dist,spt_lfdau_dist,ign_htsrc_nm,ign_htsrc_sclas_nm,ign_fctr_lclas_nm,ign_fctr_sclas_nm,frst_igobj_lclas_nm,frst_igobj_sclas_nm,ign_mhrls_lclas_nm,ign_mhrls_sclas_nm,cmbs_expobj_lclas_nm,cmbs_expobj_sclas_nm,fclty_place_lclas_nm,fclty_place_mclas_nm,fclty_place_sclas_nm,ign_floor_nm,soot_area,fio_join_trgt_yn,frmng_trgt_yn,mub_yn,emrg_crg_oper_yn,vhcle_place,vhcle_ign_bhf,fld_fire_se,fld_fire_ign_bhf,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,time_unit
220527004720553,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2022,봄,2,20220527,001200,05,27,00,12,금요일,은평소방서,역촌119안전센터,,000130,000900,서울특별시,은평구,역촌동,도시,동,192134.309200,192134.309200,126.910920000,37.606752000,3.30,2.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,17.6,0.00,3.9,230,68,,2000
220527104505913,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,2,1,838.880000,558.560000,사용중,0,0,0,3209,2022,봄,2,20220527,091100,05,27,09,11,금요일,성동소방서,왕십리119안전센터,,000343,000950,서울특별시,성동구,용답동,도시,동,205318.950000,205318.950000,127.060205000,37.561476000,3.50,3.80,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,미상,미상,,,,,운수자동차시설,자동차시설,자동차검사장/ 매매장/ 부속상/ 정비공장,,2.000000,N,N,N,N,,,,,19.3,,3.1,270,61,,2000
220527131249229,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,12,1,3068.130000,284.000000,신축,0,0,0,95,2022,봄,2,20220527,114100,05,27,11,41,금요일,서초소방서,반포119안전센터,,000250,000800,서울특별시,서초구,반포동,도시,동,199941.747900,199941.747900,126.999341000,37.500222000,1.00,1.00,0.00,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,판매/업무시설,일반업무,기타 일반업무시설,,0.000000,N,N,N,N,,,,,21.7,,5.0,250,50,,2000
220527160205117,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,506.650000,122.950000,사용중,0,0,0,826,2022,봄,2,20220527,130700,05,27,13,07,금요일,강북소방서,미아119안전센터,,000112,001855,서울특별시,강북구,미아동,도시,동,202023.680000,202023.680000,127.022925000,37.630422000,2.00,1.00,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,배선/배선기구,전기기기용 전선/코드,,,산업시설,작업장,기타 작업장,,10.000000,N,N,N,N,,,,,23.2,,5.3,320,49,,2000
220527181443363,건축/구조물,양식(옥),벽돌조,슬라브가,1,5,1,493.990000,165.300000,사용중,0,0,0,391,2022,봄,2,20220527,135400,05,27,13,54,금요일,도봉소방서,도봉119안전센터,,000201,000700,서울특별시,도봉구,도봉동,도시,동,203687.120000,203687.120000,127.041793000,37.671407000,1.30,1.00,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,운수자동차시설,자동차시설,카센터,,3.000000,N,N,N,N,,,,,23.2,,5.3,320,49,,2000
220527160225489,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,563.000000,120.000000,사용중,0,0,0,206,2022,봄,2,20220527,145300,05,27,14,53,금요일,마포소방서,서교119안전센터,,000240,000000,서울특별시,마포구,서교동,도시,동,193532.300000,193532.300000,126.926802000,37.555941000,1.10,1.40,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전기/ 전자기기 내부배선,조명/ 간판,LED조명,,,생활서비스,일상서비스,부동산 중개업소,,0.000000,N,N,N,N,,,,,24.1,,2.8,270,51,,2000
220527190016669,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,9035.190000,11600.500000,사용중,0,0,0,234,2022,봄,2,20220527,152100,05,27,15,21,금요일,도봉소방서,창동119안전센터,,000220,001000,서울특별시,도봉구,창동,도시,동,204720.550700,204720.550700,127.053488000,37.646198000,2.40,1.60,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,부주의,불씨/불꽃/화원방치,종이/목재/건초등,건초,,,,,교육시설,학교,초등학교,,4.000000,N,N,N,N,,,,,24.9,,4.1,250,49,,2000
220527174341554,임야,,,,,,,,,,0,0,0,15,2022,봄,2,20220527,171300,05,27,17,13,금요일,용산소방서,이촌119안전센터,,000342,000023,서울특별시,용산구,한강로3가,도시,동,196956.670400,196956.670400,126.965571000,37.526003000,1.20,2.00,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,기타(종이/목재/건초등),,,,,임야,산불,공유림,,,N,N,N,N,,,공유림,평지,23.4,,4.7,230,48,,2000
220527225602519,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,391.360000,117.300000,사용중,0,0,0,467,2022,봄,2,20220527,204400,05,27,20,44,금요일,성북소방서,돈암119안전센터,,000344,000817,서울특별시,성북구,보문동5가,도시,동,201777.800000,201777.800000,127.020127000,37.582062000,3.00,2.00,0.00,작동기기,기기 전도/복사열/기기발열,부주의,기타(부주의),침구/직물류,의류,,,,,주거,공동주택,기타 공동주택,,13.000000,N,N,N,N,,,,,20.2,,2.8,250,56,,2000
220527233546133,기타(쓰레기 화재등),,,,,,,,,,0,0,0,12,2022,봄,2,20220527,221600,05,27,22,16,금요일,중랑소방서,중화119안전센터,,000143,000500,서울특별시,중랑구,중화동,도시,동,206978.068800,206978.068800,127.079022000,37.602253000,2.70,0.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,19.0,,2.5,230,58,,2000
220527235720017,기타(쓰레기 화재등),,,,,,,,,,0,0,0,123,2022,봄,2,20220527,221800,05,27,22,18,금요일,구로소방서,구로119안전센터,,000406,000228,서울특별시,구로구,구로동,도시,동,189734.620000,189734.620000,126.883928000,37.487529000,3.40,1.40,1.40,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,기타,야외,쓰레기,,1.000000,N,N,N,N,,,,,19.0,,2.5,230,58,,2000
220528042109351,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,1,895.950000,136.000000,사용중,0,0,0,27129,2022,봄,2,20220528,005000,05,28,00,50,토요일,동대문소방서,용두119안전센터,,000407,005053,서울특별시,동대문구,제기동,도시,동,203827.717100,203827.717100,127.043335000,37.582696000,5.00,1.50,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,방화의심,방화의심,종이/목재/건초등,종이,,,침구/직물류,이불(베개/시트),판매/업무시설,숙박시설,모텔,,130.000000,N,Y,N,N,,,,,17.8,,2.4,200,71,,2000
220528020420568,기타(쓰레기 화재등),,,,,,,,,,0,0,0,1,2022,봄,2,20220528,011500,05,28,01,15,토요일,관악소방서,신림119안전센터,,000454,000106,서울특별시,관악구,신림동,도시,동,193728.825900,193728.825900,126.929094000,37.483726000,2.30,1.00,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,17.1,,0.8,50,73,,2000
220528060310482,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,1,,16.340000,0.000000,사용중,0,0,0,283,2022,봄,2,20220528,045700,05,28,04,57,토요일,종로소방서,신교119안전센터,,000224,000036,서울특별시,종로구,궁정동,도시,동,197610.385800,197610.385800,126.972945000,37.583904000,3.10,0.70,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전기/ 전자기기 기판,,,,,판매/업무시설,공공기관,공관,,5.000000,N,N,N,N,,,,,15.2,,1.6,20,79,,2000
220528071908022,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,438960.000000,73.160000,사용중,0,0,0,3,2022,봄,2,20220528,060500,05,28,06,05,토요일,중랑소방서,망우119안전센터,,000330,001500,서울특별시,중랑구,면목동,도시,동,207828.780000,207828.780000,127.088638000,37.586750000,4.80,2.70,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,생활서비스,일상서비스,고시원(원룸텔),,0.000000,N,N,N,N,,,,,16.2,,1.8,110,78,,2000
220528101922389,기타(쓰레기 화재등),,,,,,,,,,0,0,0,55,2022,봄,2,20220528,092000,05,28,09,20,토요일,성동소방서,성수119안전센터,,000200,000000,서울특별시,성동구,성수동2가,도시,동,204916.950000,204916.950000,127.055632000,37.536897000,3.50,0.70,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,방화의심,방화의심,간판/차양막등,플래카드,,,,,기타,야외,공터,,,N,N,N,N,,,,,21.2,,2.2,140,66,,2000
220528111324058,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,242.300000,78.850000,사용중,0,0,0,485,2022,봄,2,20220528,095600,05,28,09,56,토요일,송파소방서,거여119안전센터,,000230,002000,서울특별시,송파구,마천동,도시,동,213184.080000,213184.080000,127.149093000,37.497423000,1.10,0.60,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,단독주택,,5.000000,N,N,N,N,,,,,21.2,,2.2,140,66,,2000
220528155942223,기타(쓰레기 화재등),,,,,,,,,,0,0,0,117,2022,봄,2,20220528,143300,05,28,14,33,토요일,강남소방서,영동119안전센터,,000508,000032,서울특별시,강남구,논현동,도시,동,202042.070000,202042.070000,127.023096000,37.510384000,5.20,2.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,1.000000,N,N,N,N,,,,,28.7,,5.1,230,40,,2000
220528152121594,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,4,1,435.040000,89.600000,사용중,0,0,0,9,2022,봄,2,20220528,143600,05,28,14,36,토요일,은평소방서,진관119안전센터,,000230,000400,서울특별시,은평구,갈현동,도시,동,192875.646600,192875.646600,126.919295000,37.625899000,0.60,0.60,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,생활서비스,음식점,기타 음식점,,0.000000,N,N,N,N,,,,,28.7,,5.1,230,40,,2000
220528165601306,기타(쓰레기 화재등),,,,,,,,,,0,0,0,200,2022,봄,2,20220528,151000,05,28,15,10,토요일,서초소방서,반포119안전센터,,000300,000300,서울특별시,서초구,반포동,도시,동,200289.806800,200289.806800,127.003277000,37.501790000,2.00,2.00,0.00,담뱃불/ 라이터불,기타(담뱃불/라이터불),부주의,기타(부주의),쓰레기류,재활용,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,28.7,,6.2,230,34,,2000
220528171952799,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,459.950000,114.360000,사용중,0,0,0,495,2022,봄,2,20220528,151600,05,28,15,16,토요일,강동소방서,길동119안전센터,,000359,000822,서울특별시,강동구,길동,도시,동,212397.710000,212397.710000,127.140272000,37.536089000,3.40,0.90,0.00,미상,미상,미상,미상,쓰레기류,쓰레기,,,,,생활서비스,일상서비스,수리/A/S/상하수도,,0.000000,N,N,N,N,,,,,28.7,,6.2,230,34,,2000
220528213414006,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,498.100000,163.200000,사용중,0,0,0,13425,2022,봄,2,20220528,161800,05,28,16,18,토요일,강남소방서,역삼119안전센터,,000347,001300,서울특별시,강남구,역삼동,도시,동,202536.340000,202536.340000,127.028685000,37.504356000,4.60,2.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,종이/목재/건초등,목재/ 합판,생활서비스,일상서비스,고시원(원룸텔),,2.000000,N,N,N,N,,,,,28.4,,5.1,230,39,,2000
220528201514095,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,614.580000,125.330000,사용중,0,0,0,18,2022,봄,2,20220528,192500,05,28,19,25,토요일,강북소방서,번동119안전센터,,000330,000300,서울특별시,강북구,수유동,도시,동,201902.580000,201902.580000,127.021555000,37.636390000,1.50,1.50,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,생활서비스,음식점,한식,,0.000000,N,N,N,N,,,,,25.5,,2.7,250,31,,2000
220528234024941,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2022,봄,2,20220528,230300,05,28,23,03,토요일,은평소방서,녹번119안전센터,,000300,000500,서울특별시,은평구,녹번동,도시,동,194628.193800,194628.193800,126.939160000,37.610528000,3.30,3.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,풀/ 나뭇잎,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,21.5,,2.4,230,49,,2000
220529013702273,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,271.120000,73.200000,사용중,0,0,0,41,2022,봄,2,20220528,235200,05,28,23,52,토요일,양천소방서,신월119안전센터,,000300,000800,서울특별시,양천구,신월동,도시,동,185145.490000,185145.490000,126.831934000,37.534196000,4.60,1.50,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,배선/배선기구,기타(배선/배선기구),,,주거,공동주택,기타 공동주택,,1.000000,N,N,N,N,,,,,21.5,,2.4,230,49,,2000
220529020820187,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,21,1,17032.090000,946.170000,사용중,0,0,0,104,2022,봄,2,20220529,010300,05,29,01,03,일요일,구로소방서,공단119안전센터,,000400,000630,서울특별시,구로구,구로동,도시,동,190185.014300,190185.014300,126.889019000,37.488642000,3.80,1.40,0.00,작동기기,기타(작동기기),부주의,음식물 조리중,기타,기타,,,,,주거,공동주택,아파트,,0.000000,N,Y,N,N,,,,,20.2,,2.4,230,70,,2000
220529020056311,건축/구조물,양식(옥),철근콘크리트조,슬라브가,3,6,1,1999.570000,467.920000,사용중,0,0,0,5,2022,봄,2,20220529,010400,05,29,01,04,일요일,금천소방서,금천119안전센터,,000229,000046,서울특별시,금천구,독산동,도시,동,191645.170000,191645.170000,126.905554000,37.469066000,1.50,1.50,0.00,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,콘센트/ 스위치류,배선/배선기구,스위치 멀티탭,,,주거,공동주택,기타 공동주택,,0.000000,N,Y,N,N,,,,,20.2,,2.4,230,70,,2000
220529020825069,기타(쓰레기 화재등),,,,,,,,,,0,0,0,22,2022,봄,2,20220529,012900,05,29,01,29,일요일,송파소방서,잠실119안전센터,,000413,000227,서울특별시,송파구,송파동,도시,동,209948.570000,209948.570000,127.112522000,37.509620000,3.80,2.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,20.2,,2.4,230,70,,2000
220529081237573,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2022,봄,2,20220529,035600,05,29,03,56,일요일,금천소방서,금천119안전센터,,000241,000106,서울특별시,금천구,독산동,도시,동,190834.401500,190834.401500,126.896403000,37.458884000,1.00,1.00,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,19.5,,3.2,200,80,,1451
220529083226570,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,430.790000,89.930000,사용중,0,0,0,48,2022,봄,2,20220529,072300,05,29,07,23,일요일,서대문소방서,연희119안전센터,,000412,000039,서울특별시,서대문구,창천동,도시,동,194192.730000,194192.730000,126.934274000,37.558248000,2.10,2.10,0.00,작동기기,기기 전도/복사열/기기발열,부주의,기기(전기/ 기계 등) 사용.설치부주의,전기/전자,전기/ 전자기기 케이스,,,,,생활서비스,일상서비스,기타 일상서비스,,0.000000,N,N,N,N,,,,,19.7,,1.0,230,77,,2000
220529101043772,기타(쓰레기 화재등),,,,,,,,,,0,0,0,55,2022,봄,2,20220529,085300,05,29,08,53,일요일,양천소방서,양천119안전센터,,000419,000321,서울특별시,양천구,목동,도시,동,189482.090000,189482.090000,126.880994000,37.537227000,1.30,1.00,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,20.0,,1.5,140,78,,2000
220529140122402,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,163.920000,0.000000,사용중,0,0,0,20,2022,봄,2,20220529,094500,05,29,09,45,일요일,동대문소방서,장안119안전센터,,000210,000602,서울특별시,동대문구,장안동,도시,동,205696.950000,205696.950000,127.064484000,37.566969000,0.70,0.70,0.00,화학적 발화열,발효열,부주의,기타(부주의),식품,음식물,,,,,생활서비스,음식점,양식,,0.000000,N,N,N,N,,,,,20.9,,1.0,200,74,,2000
220529155704358,기타(쓰레기 화재등),,,,,,,,,,0,0,0,36,2022,봄,2,20220529,150300,05,29,15,03,일요일,종로소방서,연건119안전센터,,000242,000000,서울특별시,종로구,명륜2가,도시,동,199791.420000,199791.420000,126.997638000,37.586020000,2.30,1.10,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,28.0,,2.6,230,44,,2000
220529213013124,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,3,16456.760000,1749.340000,사용중,0,0,0,32,2022,봄,2,20220529,202300,05,29,20,23,일요일,노원소방서,하계119안전센터,,000408,000546,서울특별시,노원구,상계동,도시,동,205528.030000,205528.030000,127.062639000,37.646750000,2.50,2.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,생활서비스,오락시설,PC방(인터넷게임제공업),,1.000000,N,Y,N,N,,,,,23.6,,2.5,270,68,,1779
220529222345016,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,737.160000,295.200000,사용중,0,0,0,11,2022,봄,2,20220529,213600,05,29,21,36,일요일,서대문소방서,연희119안전센터,,000249,000011,서울특별시,서대문구,연희동,도시,동,193780.160000,193780.160000,126.929597000,37.566327000,1.00,1.00,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,기타 공동주택,,0.000000,N,N,N,N,,,,,22.5,,3.0,290,70,,1824
220529233209284,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,421.380000,91.760000,사용중,0,0,0,542,2022,봄,2,20220529,223200,05,29,22,32,일요일,강남소방서,역삼119안전센터,,000338,000640,서울특별시,강남구,역삼동,도시,동,203045.320000,203045.320000,127.034440000,37.502453000,3.50,2.40,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,다세대주택,,2.000000,N,N,N,N,,,,,21.7,,1.4,270,74,,1585
220530002551593,기타(쓰레기 화재등),,,,,,,,,,0,0,0,8,2022,봄,2,20220529,232600,05,29,23,26,일요일,구로소방서,공단119안전센터,,000251,000050,서울특별시,구로구,구로동,도시,동,191231.030000,191231.030000,126.900853000,37.483835000,6.00,0.60,0.60,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,21.0,,2.5,270,77,,1543
